Creditscore,Creditscoreindicator,Likelihoodoffailure,CreditlimitGBPGBP,Previouscreditscore,SMEindicator,ReturnonTotalAssets2020,ReturnonTotalAssets2019,ReturnonShareholdersFunds2020,ReturnonShareholdersFunds2019,ReturnonCapitalEmployed2020,ReturnonCapitalEmployed2019
44,Normal,4.6,500,27,Yes,,0.41066124,,6.257801721,,6.257801721
59,Normal,1.8,1293,49,Yes,-7.340315892,6.354229346,-17.20071643,10.27340639,-16.32101486,9.605568883
39,Caution,4.6,500,22,Yes,,0.460471878,,11.40178261,,11.40178261
24,Caution,10.6,,22,Yes,,2.786525666,,23.18279131,,23.18279131
74,Stable,2.2,1549,55,Yes,37.9671936,48.35988458,,,66.40996394,97.93864529
27,Caution,11.2,500,92,Yes,,0.037789694,,0.302934793,,0.302934793
49,Normal,4.6,3315,37,Yes,,15.06983551,,112.2997491,,112.2997491
39,Caution,4.6,500,23,Yes,,2.783051258,,12.01814059,,12.01814059
44,Normal,4.6,30356,31,Yes,,22.29575787,,24.93816955,,24.93816955
34,Caution,10.6,500,36,Yes,,0.373273788,,14.0169613,,14.0169613
97,Secure,1,25126,88,Yes,,4.062681076,,10.86149682,,10.85777231
74,Stable,2.2,2707,64,Yes,62.8214491,,141.0812273,,135.625629,
64,Stable,1.8,500,32,Yes,,0.407009357,,11.12639462,,11.12639462
88,Secure,1,22187,96,Yes,0.144084929,-0.093314851,0.340872254,-0.267476017,0.339182389,-0.266145496
35,Caution,10.6,500,23,Yes,,2.682272879,,8.678535345,,8.6791401
28,Caution,10.8,500,28,Yes,,15.74926855,,,,41.33871209
38,Caution,4.6,500,44,Yes,-58.9610539,,,,106.2963611,
76,Stable,1.8,4496,41,Yes,12.22853493,,14.27814414,,14.27814414,
21,Caution,10.1,,,Yes,20.67790657,,98.32971438,,98.32971438,
26,Caution,11.2,500,77,Yes,-58.31123917,-9.724934709,,,60.91697554,32.62092698
23,Caution,10.6,,22,Yes,,3.041860714,,27.04020937,,27.04020937
71,Stable,1.8,167833,80,Yes,,1.504128631,,28.10752858,,28.10752858
24,Caution,10.6,,22,Yes,,0.600046361,,11.45594084,,11.45594084
55,Normal,4.2,500,44,Yes,,-5.344641896,,,,0.970019791
27,Caution,10.6,500,24,Yes,,4.537004391,,30.87577708,,30.87577708
38,Caution,4.6,1339,38,Yes,,2.466041705,,26.90419504,,3.771698099
42,Normal,4.6,500,41,Yes,,0.358037196,,21.17965255,,21.17965255
29,Caution,10.6,500,22,Yes,,0.573472419,,13.39294945,,13.39294945
39,Caution,4.1,500,34,Yes,,-21.70767665,,,,16.60059732
99,Secure,0.9,44602,26,Yes,,24.42395737,,60.30605052,,34.40963445
39,Caution,4.6,500,62,Yes,,-7.643378291,,-106.1204344,,-106.1204344
22,Caution,10.6,,22,Yes,,2.215871042,,8.771182429,,8.771182429
41,Normal,4.6,500,44,Yes,,0.395286014,,7.872056864,,7.872056864
23,Caution,10.6,,21,Yes,,3.090749976,,11.73523207,,11.73523207
43,Normal,4.2,500,81,Yes,,-88.57242335,,,,192.8244456
39,Caution,4.1,500,62,Yes,-79.57256722,,-100.3698325,,-100.3698325,
95,Secure,0.9,12456,99,Yes,,2.302052628,,11.09262648,,11.09262648
86,Secure,0.9,17345,86,Yes,,-11.5362327,,-16.97804201,,-16.97804201
89,Secure,0.9,27026,86,Yes,4.502467105,4.863550392,12.82952548,11.75702156,4.586387435,4.896626768
41,Normal,4.6,41125,41,Yes,,-4.236211881,,-7.937004872,,-4.302844686
41,Normal,4.6,500,22,Yes,,-0.438728037,,,,1.535932019
32,Caution,10.6,500,21,Yes,,-0.1061633,,-3.089598352,,-3.089598352
89,Secure,0.9,983933,86,Yes,-6.259661865,-5.278979011,-11.59229301,-8.311192295,-6.466741026,-6.013998618
92,Secure,0.9,156804,77,Yes,6.586426666,55.76808628,8.128687187,64.89230533,8.128687187,64.89230533
78,Stable,2.2,1071,44,Yes,,,,,,
46,Normal,4.6,500,40,Yes,,13.60324948,,,,-286.2759001
95,Secure,1.1,17131,59,Yes,12.61296619,9.92169364,16.16436784,12.92485765,15.75081575,12.54509533
41,Normal,4.6,1401,41,Yes,-19.40974385,-140.971632,-47.96222852,-248.7543535,-47.96222852,-248.7543535
44,Normal,4.6,500,57,Yes,0.64462693,0.305029222,,,-0.31015656,-0.40107144
86,Secure,0.9,952684,89,Yes,,1.162219051,,1.81242897,,1.81242889
47,Normal,4.1,500,64,Yes,37.73158836,26.85468092,,,48.15792998,32.99751293
44,Normal,4.6,500,23,Yes,,0.414110753,,5.584045584,,5.584045584
47,Normal,4.2,500,57,Yes,-60.11442516,-78.89843296,,,-459.0958312,-200.491139
57,Normal,2.2,500,68,Yes,-61.80344062,-75.56529958,,,-85.49442551,-98.52299659
33,Caution,11.2,5484,33,Yes,,-4.760795373,,-11.16179156,,-5.854354153
66,Stable,1.8,303736,51,Yes,,-0.0166334,,-0.017070673,,-0.0166334
41,Normal,4.6,500,39,Yes,,-0.288844279,,-5.708456132,,-5.708456132
30,Caution,11.2,500,81,Yes,,0.235529662,,15.86991594,,0.289083055
89,Secure,0.9,6516,85,Yes,,6.858054226,,18.22033898,,18.22033898
74,Stable,2.2,500,87,Yes,,-7.73054693,,,,107.518097
45,Normal,4.1,1897,43,Yes,,202.586957,,352.500368,,352.500368
36,Caution,10.6,5726,46,Yes,,87.95009805,,170.9391907,,170.9391907
92,Secure,1,14111,92,Yes,0.868703138,1.391450842,1.698511725,2.806892719,1.242612529,1.988964636
59,Normal,1.8,2573,58,Yes,,-4.768452074,,-26.86396741,,-18.56789386
64,Stable,2.2,500,55,Yes,,2.187902188,,,,6.204379562
90,Secure,1,41514,52,Yes,,46.84691287,,99.99937425,,99.99937425
86,Secure,0.9,6529,86,Yes,1.380952381,1.232166018,27.61904762,22.89156627,1.409820126,1.257861635
24,Caution,10.6,,34,Yes,,1.044385378,,29.45027656,,29.45027656
22,Caution,10.6,,31,Unconfirmed,,-1.255847506,,,,100.087108
64,Stable,2.2,72862,92,Yes,,74.76233923,,115.3146406,,114.7202014
27,Caution,10.6,500,27,Yes,,5.657243728,,,,10.91570242
30,Caution,11.2,322038,29,No,,-3.376972315,,-4.016290727,,-4.016290727
81,Secure,2.2,83008,81,Yes,,-2.5959068,,-7.662821082,,-7.069888548
33,Caution,11.2,65575,95,Yes,,64.49929654,,65.38770947,,65.15015079
62,Stable,2.2,1928,39,Yes,,,,,,
28,Caution,11.2,500,68,Yes,,-17.56504823,,,,-105.9139785
99,Secure,0.9,30210,95,Yes,,38.28798505,,59.2453362,,59.07881351
39,Caution,4.1,500,45,Yes,,161.4988468,,,,-863.8837249
29,Caution,10.6,500,54,Yes,,10.98211041,,32.25022235,,32.25022235
92,Secure,0.9,299244,77,Yes,7.012692745,7.380620673,8.573657147,9.56483996,8.573657147,9.56483996
82,Secure,,6815,59,Yes,24.04998028,14.03586858,76.38034907,60.64542419,75.26218861,57.24765318
40,Caution,4.6,500,59,Yes,-2.955282081,36.45901077,-12.12635695,130.1262594,-12.12635695,130.1262594
28,Caution,10.8,500,25,Yes,,211.0709676,,,,750.5354931
68,Stable,2.2,500,68,Yes,-4.886211513,-2.573726542,,,-4.994868286,-2.617230098
81,Secure,2.2,8137,77,Yes,,-86.13893845,,-112.0982844,,-112.0982844
66,Stable,1.8,22684,80,Yes,1.399169558,1.34837003,2.036062224,1.938531723,1.768352311,1.689309175
78,Stable,2.2,452172,78,Yes,,4.807285904,,9.230068422,,5.151131712
46,Normal,4.6,19554,74,Yes,16.80492981,46.85412432,18.35666449,54.55768574,18.35666449,54.55768574
27,Caution,10.6,500,29,Yes,,0.367500573,,11.61285785,,11.61285785
92,Secure,0.9,179185,92,Yes,11.69825779,7.483042108,13.6458043,8.916350577,12.60460968,8.115984285
47,Normal,4.2,500,44,Yes,,,,,,
92,Secure,0.9,126406,92,Yes,,24.9581597,,37.91847652,,28.73358126
43,Normal,4.1,500,74,Yes,,40,,,,205.7142857
59,Normal,2.3,3773,54,Yes,,25.91482059,,122.4609648,,122.4609648
89,Secure,0.9,4947,55,Yes,1.315082173,16.83004987,5.936023264,67.61958271,5.836676704,67.24242424
27,Caution,10.6,500,21,Yes,,0.504508126,,6.64322444,,6.64322444
99,Secure,1,149084,99,Yes,9.828709821,14.4562817,12.25903124,16.24014758,11.33676394,15.15695278
23,Caution,10.1,,,Yes,65.13657771,,302.5659256,,302.5659256,
38,Caution,4.1,500,55,Yes,,38.01236704,,,,
34,Caution,10.6,500,59,Yes,-44.11056891,,,,105.2390284,
85,Secure,0.9,31603,55,Yes,,16.60584741,,140.8515642,,23.10736487
22,Caution,10.6,,28,Yes,,-17.81440959,,,,165.2921421
38,Caution,4.6,500,51,Yes,,1.580846769,,34.99151792,,34.99151792
44,Normal,,1983,42,Yes,12.04359188,,,,13.27586585,
49,Normal,4.6,2768,44,Yes,,16.21676488,,56.71561953,,28.69507881
51,Normal,4.6,60150,41,Yes,,-3.875389969,,-9.284118658,,-4.071929178
27,Caution,11.2,500,55,Yes,,-43.26982176,,,,-524.0694789
42,Normal,4.1,1070,55,Yes,13.67496416,13.98364417,,,16.56269731,16.22775231
99,Secure,0.9,549607,89,Yes,,24.47485101,,25.0075724,,24.5851504
55,Normal,4.1,500,45,Yes,-24.16995484,-0.474134208,,-25.31120332,107.0218561,-25.31120332
59,Normal,1.8,15546,44,Yes,,50.45110308,,70.08331795,,63.58692402
96,Secure,1,21900,87,Yes,,7.665896576,,134.2907575,,8.543227288
62,Stable,2.2,6752,47,Yes,19.22299764,37.32216675,26.73010176,112.0134055,26.73010176,112.0134055
28,Caution,11.2,500,43,Yes,-89.45634267,-39.12087912,,,-156.5969719,240
27,Caution,10.6,500,39,Yes,,0.330221154,,6.619213635,,6.619213635
23,Caution,10.6,,21,Yes,17.8232651,100,17.83216783,100,17.83216783,100
86,Secure,0.9,233217,86,Yes,,-1.600452814,,-2.553999917,,-2.235556896
74,Stable,2.2,12927,99,Yes,,13.57284536,,23.37939034,,23.2126393
59,Normal,1.8,6060,42,Yes,,23.48039979,,,,29.81781589
97,Secure,0.9,12209,99,Yes,0.649354672,3.341819612,0.917227843,5.013451231,0.917227843,4.895532114
88,Secure,1,15602,78,Yes,,9.933406411,,17.30593033,,17.23451036
23,Caution,10.1,,,Yes,264.7762767,,363.6575609,,285.9130122,
40,Caution,4.6,1706,66,Yes,,69.36896972,,,,69.36896972
88,Secure,0.9,3475,89,Yes,,11.23630219,,17.93994181,,17.93994181
26,Caution,11.2,500,68,Yes,,1.241225697,,,,1.376452753
46,Normal,4.6,38575,41,Yes,,-13.98506503,,-41.73439537,,-15.63065342
88,Secure,0.9,10168,85,Yes,58.06117366,1.368970531,,,,-2.551559369
67,Stable,1.8,45260,22,Yes,,19.57576054,,25.56800394,,24.85378379
86,Secure,0.9,167634,86,Yes,,-3.593581983,,-6.736733039,,-5.830403519
52,Normal,4.1,500,52,Yes,,2.904890258,,,,
44,Normal,4.6,25265,69,Yes,,1.599833868,,6.486055824,,2.591868107
27,Caution,11.2,500,97,Yes,,14.62590306,,40.68564383,,38.86267921
37,Caution,4.1,500,99,Yes,,222.461031,,693.3510197,,693.3510197
77,Stable,2.2,230393,81,Yes,,3.167041529,,3.662059422,,3.662059422
42,Normal,4.1,500,74,Yes,,134.2222588,,289.5571539,,289.5571539
89,Secure,0.9,10237,55,Yes,3.988791825,-5.396935933,,,4.116346317,-5.706921944
88,Secure,0.9,2348,88,Yes,0.279977232,0.944993715,6.493386121,21.31160244,4.245042113,21.31160244
81,Secure,2.2,622327,77,Yes,,40.19073913,,84.81591447,,79.15419869
74,Stable,2.2,6847,87,Yes,,,,,,
30,Caution,11.2,34192,31,Yes,,-0.051955238,,-0.055594788,,-0.055594802
36,Caution,10.6,17000,41,Yes,,-0.273912567,,-0.28561636,,-0.28561636
21,Caution,10.6,,36,Yes,,1.671638144,,8.142014182,,8.142014182
40,Caution,5,5129,,Yes,,72.64620508,,84.74664172,,84.74664172
62,Stable,1.8,130459,41,Yes,,4.312780001,,9.116811979,,4.524776498
88,Secure,1.1,154210,83,Yes,,-3.279887196,,-10.22599667,,-6.949854476
90,Secure,0.9,128479,86,Yes,14.13526352,32.11549421,94.83878191,34.8408685,94.83878191,34.8408685
38,Caution,4.6,21807,41,Yes,23.16732697,18.61777861,24.05141734,,24.05141734,18.85153515
66,Stable,1.8,3694,39,Yes,,8.874717319,,83.38959077,,83.38959077
40,Caution,4.6,240768,54,Yes,,-0.416910474,,-1.697944593,,-1.431801055
88,Secure,1,40778,78,Yes,,-2.750305843,,-3.004944271,,-3.004944271
31,Caution,10.1,1871,,Yes,,11.69243949,,429.6548024,,429.6548024
21,Caution,10.6,,21,Yes,,109.0909091,,109.0909091,,109.0909091
45,Normal,4.5,5456,41,Yes,48.57949239,48.69060812,87.73111133,175.4028197,87.73001537,175.3965114
45,Normal,4.1,500,64,Yes,,23.46634677,,,,
88,Secure,1,1557,64,Yes,20.03669864,33.29503246,,,21.82152017,37.69765001
54,Normal,4.5,864,59,Yes,,10.3443495,,76.92224212,,76.92224212
37,Caution,4.1,500,45,Yes,,-222.1278968,,,,270.92684
23,Caution,10.6,,22,Yes,-2.41605855,-3.863512892,-2.841752876,-4.525429536,-2.841752876,-4.525429536
40,Caution,5,4169,,Yes,,-8.379686243,,-37.76519378,,-37.76519378
81,Secure,2.2,13940,26,Yes,,-217.4916075,,,,100.038503
50,Normal,5,24992,,Yes,,-123.7925642,,-186.8119662,,-157.4423186
26,Caution,10.8,500,31,Yes,,-24.84131011,,,,229.5343265
41,Normal,4.6,29770,41,Yes,,-8.505311326,,-15.14078235,,-9.002672866
22,Caution,10.6,,22,Yes,,-30,,-33.33333333,,-33.33333333
57,Normal,1.8,462052,57,Yes,,1.40870435,,1.451895734,,1.451895734
25,Caution,9.9,500,45,Yes,,1.83495473,,22.33521196,,22.33521196
63,Stable,2.3,3041,63,Yes,,7.461866154,,11.66299737,,11.66299737
42,Normal,4.5,2978,38,Yes,,11.4229289,,12.99910681,,11.96488716
49,Normal,4.6,49389,23,Yes,,9.564164649,,9.705159705,,9.705159705
39,Caution,4.1,500,85,Yes,,-122.983871,,,,290.4761905
92,Secure,0.9,7106,92,Yes,,0.893841091,,26.14402534,,0.991904197
45,Normal,4.1,500,33,Yes,,-35.52312485,,,,20.14348705
31,Caution,10.1,134719,,Yes,,2.434497326,,5.938314739,,2.510658008
23,Caution,10.6,,22,Yes,,1.102487924,,7.328541681,,7.328541681
46,Normal,4.2,500,38,Yes,,-21.16402116,,,,1.120134416
64,Stable,2.2,25023,93,Yes,,-0.784541539,,-1.773692228,,-0.851094924
96,Secure,1,14732,52,Yes,,4.035215419,,27.53931152,,27.53931152
45,Normal,4.5,2273,44,Yes,28.13220037,19.31907215,71.56902273,197.4680472,38.31249689,37.61151257
62,Stable,2.2,835065,87,Yes,,10.34010847,,16.66666667,,16.66666667
45,Normal,4.1,500,74,Yes,-18.34504486,-16.48185747,,,44.45312547,77.83349081
78,Stable,2.2,86879,57,Yes,,,,,,
54,Normal,4.5,4146,41,Yes,10.16047538,15.10311586,18.28553742,31.55166722,11.58582355,18.12784522
43,Normal,4.1,12037,45,Yes,,0.314589068,,30.76923077,,30.76923077
90,Secure,1.1,8172,44,Yes,165.0733596,160.5027776,,,,
49,Normal,4.6,27969,40,Yes,60.65692267,,,,,
22,Caution,10.8,,25,Yes,,-49.46534911,,,,137.3074498
58,Normal,,8417,63,Yes,,-55.43798388,,-103.044926,,-103.044926
32,Caution,10.6,759,44,Yes,46.1322999,56.00378777,85.42876284,87.37003516,85.42876284,87.37003516
62,Stable,1.8,6869,44,Yes,,141.4799812,,,,
69,Stable,1.8,6316,38,Yes,119.6726767,23.18881119,331.8986492,50.62676781,322.8251999,45.70541466
57,Normal,1.8,8447,49,Yes,,21.20153976,,26.48267238,,26.48267238
37,Caution,4.5,500,37,Yes,41.31179299,21.79659796,,,53.97676766,27.73113299
45,Normal,4.1,10095,52,Yes,77.39286243,18.50419944,77.39286243,54.50023996,77.39286243,54.50023996
40,Caution,5,13347,,Yes,,-57.59283241,,-99.99948155,,-91.22487897
64,Stable,2.2,500,64,Yes,,27.26059722,,,,
97,Secure,0.9,96217,97,Yes,,5.741194667,,5.910058884,,5.903896335
89,Secure,0.9,500,89,Yes,0.074475183,0.076380664,457.1428571,328.5714286,0.079839987,0.083441162
64,Stable,1.8,500,40,Yes,,-12.57298271,,-221.6132199,,-84.85778725
45,Normal,4.5,4741,42,Yes,,112.3620422,,176.0198581,,176.0198581
41,Normal,4.5,1222,41,Yes,9.433081354,7.333530881,25.75547391,15.79705652,25.75547391,15.79705652
24,Caution,10.6,,28,Yes,,,,,,
38,Caution,4.5,2414,38,Yes,,4.197379254,,13.91358318,,13.91358318
97,Secure,0.9,108929,99,Yes,,-5.389729801,,-6.87959137,,-6.87959137
89,Secure,0.9,9985,92,Yes,,23.63636364,,23.85321101,,23.85321101
40,Caution,4.6,500,22,Yes,,1.255968445,,3.479010926,,3.479010926
39,Caution,4.6,500,20,Yes,,1.264786345,,6.889495225,,6.889495225
29,Caution,,500,22,Yes,,95.40968298,,123.4567387,,116.5349066
34,Caution,10.6,4529,,Yes,,146.5164642,,154.5157241,,154.5157241
26,Caution,10.8,992,22,Yes,,391.0301126,,578.3759304,,391.0301126
87,Secure,1,500,74,Yes,0.516459928,0.048871045,,300,0.606119036,0.054771595
40,Caution,4.6,500,27,Yes,,0.104547831,,,,-1.104972376
81,Secure,2.2,89844,81,Yes,,-6.247952809,,-14.44145528,,-12.61809069
38,Caution,4.5,1328,38,Yes,79.77418282,73.25798929,95.37126805,121.3430682,95.37126805,121.3430682
97,Secure,0.9,220050,89,Yes,,2.824228911,,2.969910121,,2.969910121
93,Secure,1,1328,78,Yes,26.08727229,27.40190312,,,28.75695733,31.41498979
54,Normal,4.5,11086,54,Yes,47.11854989,11.03485567,47.86770328,31.8800856,47.86770328,31.8800856
44,Normal,4.5,500,38,Yes,,14.54727143,,,,-66.44233001
55,Normal,4.1,500,55,Yes,23.75542946,21.18089664,,,26.89193584,24.56799754
42,Normal,4.1,1870,78,Yes,,51.51192597,,,,
74,Stable,1.8,73863,71,Yes,2.032138458,1.529288034,2.756123593,1.963670446,2.245948366,1.60042353
36,Caution,11.2,295769,88,No,0.874730022,0.93996859,0.954400848,1.027493786,0.954400848,1.027493786
57,Normal,1.8,4244,49,Yes,2.861999265,7.615090171,6.861586131,8.952868512,2.861999265,8.952868512
29,Caution,11.2,1275,77,Yes,,4.198895028,,53.52112676,,53.52112676
92,Secure,0.9,15930,92,Yes,10.02638522,10.02906977,10.61452514,10.58282209,10.49723757,10.40723982
43,Normal,4.1,500,43,Yes,,-127.8926059,,,,85.79800387
92,Secure,0.9,83043,88,Yes,,7.20328121,,7.367593078,,7.332985386
21,Caution,10.6,,39,Yes,,12.06896552,,21.22498484,,17.5
55,Normal,4.2,500,60,Yes,,-14.0625,,,,72
85,Secure,1.1,3423,38,Yes,,275.1329203,,665.7813975,,665.7813975
78,Stable,2.2,500,55,Yes,,30.06769985,,,,
93,Secure,1,500,93,Yes,28.71243638,27.08487354,,,31.44822545,30.50378792
35,Caution,9.9,500,74,Yes,-396.3697985,24.71770731,,128.9792531,91.66964231,128.9792531
25,Caution,10.6,500,37,Yes,,-1.136525363,,-2.631702839,,-2.631702839
38,Caution,4.5,1742,38,Yes,-9.598218763,0.135648227,-18.87797373,0.236736139,-18.87797373,0.21312406
45,Normal,4.1,500,43,Yes,,-13.18872432,,,,88.19283462
87,Secure,1,500,52,Yes,,17.25451662,,,,
60,Normal,2.2,1184,68,Yes,,9.762612388,,,,-30.2430929
45,Normal,4.5,3542,41,Yes,186.701059,,369.5703437,,358.376451,
41,Normal,4.6,1180,24,Yes,,19.07511266,,,,19.07511266
29,Caution,10.6,500,42,Yes,,-17.97051126,,,,72.46603971
64,Stable,2.2,500,93,Yes,0.09116005,0.073360171,354,320,0.116676884,0.098141446
59,Normal,1.8,1009,69,Yes,,-20.83340495,,-169.8283713,,-66.83115093
32,Caution,10.6,500,41,Yes,,-14.6961414,,-43.28103737,,-15.57295681
88,Secure,1,1935,64,Yes,0.074393476,0.084452975,515,550,0.081657246,0.097234561
78,Stable,2.2,500,39,Yes,,9.217818818,,,,
34,Caution,10.1,500,,Yes,,2.544852746,,123.5064916,,5.585571369
81,Secure,2.2,76487,81,Yes,,-1.605153127,,-4.019764957,,-3.597710753
78,Stable,2.2,300840,96,Yes,2.97960703,14.88087566,7.320717367,39.00967722,3.035584376,35.26648044
64,Stable,1.8,76721,51,Yes,,-11.04836509,,-25.51734928,,-11.55398235
23,Caution,10.1,,,Yes,63.59671107,,123.6894869,,123.6894869,
51,Normal,4.6,11905,42,Yes,149.8332317,323.8130986,674.691142,,674.691142,
27,Caution,11.2,500,77,Yes,,,,,,
86,Secure,0.9,5680000,86,No,0.915086081,1.035312183,0.951444764,1.055502556,0.929989799,1.055502556
42,Normal,4.6,3110,32,Yes,51.98668608,34.49079776,105.7777778,147.1990689,53.62229434,37.9738866
50,Normal,5,48511,,Yes,,-17.91243532,,-65.01517257,,-23.57974286
41,Normal,4.2,500,,Yes,,0.213855584,,99.99440935,,0.294166842
38,Caution,4.5,1928,23,Yes,15.25144509,,25.37019231,,25.37019231,
32,Caution,10.8,708,54,Yes,12.85094352,,12.85094352,,12.85094352,
64,Stable,1.8,76037,40,Yes,,-6.997690125,,-12.18330489,,-12.18330489
42,Normal,4.5,500,20,Yes,,1.703943832,,,,2.475681049
41,Normal,4.6,2648,45,Yes,,37.91280982,,82.9274617,,82.9274617
51,Normal,4.6,5348,41,Yes,,37.96602978,,,,55.51763872
78,Stable,2.2,7722,64,Yes,,,,,,
99,Secure,1,4042,42,Yes,104.6190873,,245.9005693,,245.9005693,
86,Secure,0.9,500,86,Yes,0.156992137,0.141188189,,,0.164164396,0.147726826
41,Normal,4.6,24108,41,Yes,,6.100170353,,6.627246006,,6.286777772
64,Stable,2.2,324488,97,Yes,,0.181823388,,0.290922676,,0.290921273
41,Normal,4.1,500,35,Yes,,-81.26028622,,,,82.91165711
35,Caution,10.8,500,32,Yes,,101.4219288,,,,279.4569067
69,Stable,1.8,10977,76,Yes,25.70729565,,34.40806045,,34.05251633,
92,Secure,1.1,60887,71,Yes,,-0.630781861,,-4.777050197,,-4.417891947
41,Normal,4.5,1711,41,Yes,70.59281084,7.543545641,595.4075547,,328.1722551,-10.62142725
92,Secure,0.9,9045,77,Yes,,19.05595495,,89.19896189,,78.42528971
54,Normal,4.6,500,38,Yes,22.59017647,47.70319475,,201.6084159,-194.9015295,201.6084159
87,Secure,1.1,9455,66,Yes,9.079755487,5.388624193,9.988091458,5.80173399,9.988091458,5.80173399
52,Normal,4.1,500,43,Yes,,22.87396695,,,,
28,Caution,10.8,500,54,Yes,,-16.16698797,,-38.75697211,,-38.75697211
92,Secure,1,881,88,Yes,0.052490074,0.054494536,430,377.5,0.055549096,0.058760123
92,Secure,1,6437,96,Yes,,-3.116138821,,-4.33262764,,-4.131365879
45,Normal,4.6,2914,40,Yes,,5.122369044,,53.89504782,,5.549776832
23,Caution,10.8,,23,Yes,,,,,,
38,Caution,4.5,1124,24,Yes,31.2134581,62.04403915,107.6894717,,107.6894717,
23,Caution,10.6,,22,Yes,-33.08722502,-138.2703284,,,8.124390597,13.4901964
93,Secure,1,17952,78,Yes,,1.036466183,,8.105689431,,1.062853078
44,Normal,4.1,9430,87,Yes,,-17.41035337,,-17.99105298,,-17.99105298
38,Caution,4.5,3127,31,Yes,6.07912821,,18.05989702,,9.307548847,
54,Normal,4.5,918,32,Yes,22.67939758,0.433562867,22.82544086,,22.82544086,0.436456996
64,Stable,2.2,500,64,Yes,,0.111578173,,587.755102,,0.122966043
95,Secure,0.9,190919,95,Yes,,6.500764395,,18.19678671,,7.484647028
45,Normal,4.5,1875,35,Yes,,46.30981006,,125.3339017,,58.02525983
43,Normal,4.1,500,92,Yes,,-91.03942652,,,,-362.8571429
22,Caution,10.8,,31,Yes,,32.2892804,,240.4757717,,36.01728124
92,Secure,0.9,17613,26,Yes,6.67995983,,10.73722676,,10.73722676,
40,Caution,5,14133,,Yes,7.6795373,,8.270724622,,8.270724622,
55,Normal,4.1,3782,45,Yes,,17.41132037,,113.7209147,,113.7209147
81,Secure,2.2,500,89,Yes,0.004087045,0.085432094,23.07692308,694.8717949,0.004239224,0.090442769
87,Secure,1,7985,96,Yes,,-6.663683959,,-18.04241489,,-18.04241489
42,Normal,4.5,2895,42,Yes,,9.945052562,,23.3217601,,18.61570751
74,Stable,1.8,7227,71,Yes,22.75939055,-0.74335591,793.2655785,-28.87793861,736.4147527,-13.55924034
44,Normal,4.6,2908,62,Yes,7.860057529,3.98911328,24.70563499,13.83412455,24.70563499,13.83412455
97,Secure,0.9,156644,93,Yes,7.213216092,4.336059019,7.474895876,4.446291397,7.474895876,4.446291397
47,Normal,4.1,500,37,Yes,,,,,,
38,Caution,4.6,73009,45,Yes,,7.840410637,,10.03897095,,10.03897095
41,Normal,4.6,3271,32,Yes,76.69424744,99.21521649,76.69424744,100,76.69424744,100
27,Caution,10.6,500,35,Yes,10.66816998,,,,-14.72568658,
54,Normal,4.5,1035,44,Yes,50.7214517,14.25104393,82.87617555,58.94596989,82.87617555,58.94596989
46,Normal,4.6,5473,41,Yes,11.70266753,-193.2182769,17.01702933,-193.2182769,17.01702933,-193.2182769
42,Normal,4.1,500,52,Yes,3.099589803,,145.6457892,,145.6457892,
35,Caution,10.8,500,29,Yes,-0.138543373,0.106443064,,,-0.203164623,0.145120687
71,Stable,1.8,10675,42,Yes,,348.0141392,,,,
62,Stable,2.2,21883,74,Yes,95.25066949,48.97644677,99.99964321,100.0850722,99.99964321,100.0850722
40,Caution,4.6,1459,66,Yes,,55.92100951,,87.05957393,,87.05957393
45,Normal,4.5,1723,45,Yes,69.52789208,21.30060895,133.1716098,99.99604602,133.1716098,25.14891459
21,Caution,10.8,,21,Yes,,-562.2778331,,,,93.65748526
54,Normal,4.5,3204,34,Yes,70.90027241,29.45008525,168.3632577,288.3158944,161.0018105,211.8433095
43,Normal,4.5,1686,43,Yes,,118.082618,,392.1502369,,189.0976176
22,Caution,10.6,,20,Yes,35.32831583,,,,-141.4981949,
55,Normal,4.1,500,42,Yes,,4.000567456,,,,-7.625743645
64,Stable,2.2,145805,89,Yes,,2.846220926,,4.409372374,,3.541443648
41,Normal,4.1,500,41,Yes,,184.1971004,,,,-13.03468114
81,Secure,2.2,325336,86,Yes,,-2.794217159,,-2.997953347,,-2.853266575
54,Normal,4.6,3117,22,Yes,,3.697146683,,10.75913853,,4.384593637
45,Normal,4.1,500,45,Yes,5.623476234,5.257413557,,,,
